city,title,titleEn,creator,publicationDate,publisher,copyright,description,width,height,scale,caption,captionEn,collectionSource,imageRecord,thumbnailUrl,callNumber,state,tileType,tileUrl,projection,maxZoom,minZoom,id,mapping.kml,mapping.neLat,mapping.neLon,mapping.swLat,mapping.swLon,mapping.altitude,mapping.dateFrom.date,mapping.dateFrom.timezone_type,mapping.dateFrom.timezone,mapping.dateTo.date,mapping.dateTo.timezone_type,mapping.dateTo.timezone,mapping.view,mapping.zoom,mapping.markerType,mapping.markerState,mapping.isNetworkLink,mapping.isCollection,mapping.georeferences,mapping.id,publicationDate.date,publicationDate.timezone_type,publicationDate.timezone
New York,NewYork and Brooklyn,NewYork and Brooklyn,,,S. Augustus Mitchell Jr.,,Street map of Brooklyn and Manhattan to 116th St.,0,0,,Entered according to Act of Congress in the year 1867 by S. Augustus Mitchell Jr. in the Clerk's Office of the District Court for the Eastern District of Pennsylvania,,,,http://gis.ats.ucla.edu/tiles/NewYork/1867/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1867/,,17,11,82,,40.83042200,-73.86182700,40.65192300,-74.07602400,0,1867-01-01 00:00:00,3,America/Los_Angeles,1867-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,Asher & Adams New Topographical Atlas and Gazetteer of New York: New York City,Asher & Adams New Topographical Atlas and Gazetteer of New York: New York City,,,,,Street map of Manhattan and Brooklyn,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1870/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1870/,,17,11,83,,40.85213700,-73.89258800,40.66039300,-74.06782300,0,1870-01-01 00:00:00,3,America/Los_Angeles,1870-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
New York,New York,New York,,,"Leets, Son & Co.",,Street map of Manhattan with color-coded neighborhoods from 1886,0,0,,,,,,http://gis.ats.ucla.edu/tiles/NewYork/1886/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1886/,,17,11,84,,40.82938600,-73.89072900,40.66965200,-74.05994900,0,1886-01-01 00:00:00,3,America/Los_Angeles,1886-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,"Colton's New York City, Brooklyn, Jersey City, Hoboken Etc.","Colton's New York City, Brooklyn, Jersey City, Hoboken Etc.",,,G.W. and C.B. Colton & Co.  ,G.W. and C.B. Colton & Co. ,Street map of Manhattan with color-coded neighborhoods from 1887,0,0,,,,,,http://gis.ats.ucla.edu/tiles/NewYork/1887/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork/1887,,17,11,85,,40.81763200,-73.90755800,40.64648700,-74.06370800,0,1887-01-01 00:00:00,3,America/Los_Angeles,1887-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,Map of New York City,Map of New York City,,,Hunt & Eaton,Hunt & Eaton,Street map of Manhattan,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1891/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1891/,,16,10,86,,40.93946800,-73.81329000,40.66603400,-74.09533900,0,1891-01-01 00:00:00,3,America/Los_Angeles,1891-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,U.S. Geological Survey New York and Vicinity,U.S. Geological Survey New York and Vicinity,"Henry Gannett, et al.",,U.S. Geological Survey,,Standard topigraphical USGS map of the greater New York area.,92,133,1:62500,,,UCLA Bruman Map Collection,,http://tiles.ats.ucla.edu/tiles/NewYork_1894/Thumb_50.png,G3804 NYC 62 USGS 1894,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1894/,,15,10,87,,41.00616900,-73.73627800,40.29613700,-74.34751500,0,1894-01-01 00:00:00,3,America/Los_Angeles,1894-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,"Map of Staten Island, {Motanucke, Monocknong, Aquehonga, Eghquaous, Staaten Elant}","Map of Staten Island, {Motanucke, Monocknong, Aquehonga, Eghquaous, Staaten Elant}",Charles W. Leng,,"Historical Records Survey, City of New York",Natural Science Association of Staten Island,Map of Staten Island showing the layout of major roads and the locations of towns,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1896_Staten/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1896_Staten/,,15,10,88,,40.70612000,-73.98854400,40.44361100,-74.33168600,0,1896-01-01 00:00:00,3,America/Los_Angeles,1896-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,Hammond's New and Complete Map of the Country Around New York,Hammond's New and Complete Map of the Country Around New York,,,C.S. Hammond & Co.,C.S. Hammond & Co.,"Focuses on all the countryside around NYC, showing highways and towns",0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1906_Greater/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1906_Greater/,,14,8,89,,41.39666500,-73.32515700,40.43610800,-74.96307500,0,1906-01-01 00:00:00,3,America/Los_Angeles,1906-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,Nostrand's Indexed Bronx House Number Map,Nostrand's Indexed Bronx House Number Map,,,George J. Nostrand,George J. Nostrand,street map of the Bronx and upper Manhattan,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1938_Bronx/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1938_Bronx/,,16,11,90,,40.94232600,-73.74074000,40.68973400,-73.99468100,0,1938-01-01 00:00:00,3,America/Los_Angeles,1938-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
New York,The Complete Map of New York (Manhattan),The Complete Map of New York (Manhattan),Alexander Gross. F.R.G.S.,,Geographia Map Co.,,Street map of all of Manhattan and some of the Bronx,84,45,1:15000,,,UCLA Bruman Map Collection,,http://tiles.ats.ucla.edu/tiles/NewYork_1950/Thumb_50.png,G3804 New York P2 Geog MC 15 c1950s,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1950/,,17,10,91,,40.89821700,-73.84082700,40.68344700,-74.05377500,0,1950-01-01 00:00:00,3,America/Los_Angeles,1950-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
New York,Colorprint Street House Number and Transportation Map Manhattan and Bronx,Colorprint Street House Number and Transportation Map Manhattan and Bronx,Cleartype Maps,,Colorprint Maps,"American Map Company, Inc.",Street map of Manhattan and the Bronx,55,106,1:27000,,,UCLA Bruman Map Collection,,http://tiles.ats.ucla.edu/tiles/NewYork_1960/Thumb_50.png,G3804 NYC P2 AMCI 27 c1960,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1960/,,16,10,92,,40.94068500,-73.74589600,40.64359700,-74.07416400,0,1960-01-01 00:00:00,3,America/Los_Angeles,1960-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
New York,Tourist Manhattan,Tourist Manhattan,"Cartographic Division of the National Geographic Society, Melville Bell Grosvenor, editor; Ralph E. McAleer, chief cartographer",,"National Geographic Society, Washington, D.C.",National Geographic Society,Lower Manhattan showing many tourist locations and impoirtant buildings,0,0,1:21120,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1964/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1964/,,17,11,93,,40.80347100,-73.91759000,40.68272600,-74.06509200,0,1964-01-01 00:00:00,3,America/Los_Angeles,1964-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,Greater New York,Greater New York,"Cartographic Division of the National Geographic Society, Melville Bell Grosvenor, editor; Ralph E. McAleer, chief cartographer",,"National Geographic Society, Washington, D.C.",National Geographic Society,Shows major roads and many small towns in the area around NYC,0,0,1:133056,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1965_Greater/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1965_Greater/,,15,9,94,,41.10947000,-73.71668300,40.49135500,-74.34158700,0,1965-01-01 00:00:00,3,America/Los_Angeles,1965-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,New York & Vicinity: 1972 Happy Motoring Guide,New York & Vicinity: 1972 Happy Motoring Guide,General Drafting Company,,Esso,"General Drafting Co., Inc.",Highway map of the area around the city; made for drivers,85,60,1:82500,,,UCLA Bruman Map Collection,,http://tiles.ats.ucla.edu/tiles/NewYork_1972_Greater/Thumb_50.png,G3804 NYC P2 GDC 82.5 1972,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1972_Greater/,,14,8,95,,40.94802700,-73.42047000,40.49427400,-74.28141100,0,1972-01-01 00:00:00,3,America/Los_Angeles,1972-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,Downtown (Williams),Downtown (Williams),Williams Real Estate Co.,,Williams Real Estate Co.,,Area south of Canal St. showing different types of Real Estate and different uses of buildings,80,68,,,,UCLA Bruman Map Collection,,http://tiles.ats.ucla.edu/tiles/NewYork_1984/Thumb_50.png,G3804 Manhattan NYC G43 WRE Co. 1984,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1984/,,19,13,96,,40.73290900,-73.98892300,40.69551600,-74.03976400,0,1984-01-01 00:00:00,3,America/Los_Angeles,1984-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
New York,(Brooklyn Subway),(Brooklyn Subway),,,,,Subway map of lower Manhattan and Brooklyn,0,0,,,,,,http://gis.ats.ucla.edu/tiles/NewYork/2006/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_2006_Brooklyn/,,16,11,97,,40.74298300,-73.85051200,40.56673400,-74.04851800,0,2006-01-01 00:00:00,3,America/Los_Angeles,2006-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
New York,Astronomically Detailed Bus & Subway Map (Queens),Astronomically Detailed Bus & Subway Map (Queens),,,,,Street and Subway map of Queens,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_2007_Queens/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_2007_Queens/,,15,10,98,,40.81056700,-73.70021800,40.59975900,-73.96591700,0,2007-01-01 00:00:00,3,America/Los_Angeles,2007-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
New York,NYC 5 Boroughs Income Distribution Map,NYC 5 Boroughs Income Distribution Map,"Produced by the Cartographic Devision National Geographic Society. National Geographic Magazine, John B. Carver., JR., Chief Cartographer",,"National Geographic Society, Washington, D.C.",,Shows income distribution by zip code in 5 boroughs,12,14,None,,,Seymour B. Durst Old York Library and Reading Room at The Graduate Center of The City University of New York,,http://tiles.ats.ucla.edu/tiles/NewYork_1990_Income/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1990_Income/,,15,9,99,,40.92100000,-73.68706300,40.41222400,-74.26920700,0,1990-01-01 00:00:00,3,America/Los_Angeles,1990-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,NYC 5 Boroughs Ethnic Distribution Map,NYC 5 Boroughs Ethnic Distribution Map,"Produced by the Cartographic Devision National Geographic Society. National Geographic Magazine, John B. Carver., JR., Chief Cartographer",,"National Geographic Society, Washington, D.C.",,Shows predominant ethnic group in each area of the city in 1989,12,14,None,,,Seymour B. Durst Old York Library and Reading Room at The Graduate Center of The City University of New York,,http://gis.ats.ucla.edu/tiles/NewYork/1990_Ethnic/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork/1990_Ethnic,,15,9,100,,40.91692800,-73.68638400,40.41690900,-74.26980600,0,1990-01-01 00:00:00,3,America/Los_Angeles,1990-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,A Map of the upper part of the Island of Manhattan above Eighty-Eighth Street arranged to illustrate the Battle od Harlem Heights,A Map of the upper part of the Island of Manhattan above Eighty-Eighth Street arranged to illustrate the Battle od Harlem Heights,W.C. Rogers & Co.,,Joseph Shannon,,Manhattan above 86th street showing positions of troops in the Battle of the Harlem Heights (1777),0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1777_Harlem/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1777_Harlem/,,18,11,101,,40.86993600,-73.88220900,40.76466200,-74.00345300,0,1777-01-01 00:00:00,3,America/Los_Angeles,1777-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,Map of the City of New York showing the original high water line and the location of the different farms and estates,Map of the City of New York showing the original high water line and the location of the different farms and estates,Geo. Hayward,,D.T. Valentine,,Grid layout of lower Manhattan in 1853,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/NewYork_1853/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1853/,,18,13,102,,40.75933800,-73.95740500,40.69098500,-74.02219200,0,1853-01-01 00:00:00,3,America/Los_Angeles,1853-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,"Map of the ""Murray Hill Farm,"" ""Ogden Place Farm,"" Lawrence & Astor, Wiswall & Price, Corporation, Wm. Wright, John Taylor","Map of the ""Murray Hill Farm,"" ""Ogden Place Farm,"" Lawrence & Astor, Wiswall & Price, Corporation, Wm. Wright, John Taylor",J.B. Holmes,,,,30th-44th St.; Broadway-Lexington when it was 'Murray's Farm' in 1866,0,0,,,,,,http://gis.ats.ucla.edu/tiles/NewYork/1866_Murray/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1866_Murray/,,21,14,103,,40.75773600,-73.97355500,40.74240400,-73.99340100,0,1866-01-01 00:00:00,3,America/Los_Angeles,1866-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
New York,"A Plan of New York Island, part of Long Island & c. showing the Position of the American and British Armies, before, at, and after the Engagement on the Heights, August 27th, 1776.","A Plan of New York Island, part of Long Island & c. showing the Position of the American and British Armies, before, at, and after the Engagement on the Heights, August 27th, 1776.",,,Rich & Phillips New Bridge Street,,Map of terrain and troop placements after Battle on the Heights in 1766,0,0,,,,,,http://gis.ats.ucla.edu/tiles/NewYork/1776_Army/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/NewYork_1776_Army1/,,16,10,104,,40.94993000,-73.73616200,40.57241300,-74.16057500,0,1776-01-01 00:00:00,3,America/Los_Angeles,1776-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
Rome,Basemap,Basemap,,,,,Basemap of Rome as it appeared in 300 C.E.,0,0,,,,,,http://gis.ats.ucla.edu/tiles/Rome/1949_Basemap/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1949_Lugli&Gismondi_AncientRome/,,18,12,105,,41.91371600,12.52360800,41.87148300,12.45101300,0,0300-01-01 00:00:00,3,America/Los_Angeles,0300-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,1948-11-30 00:00:00,3.0,America/Los_Angeles
Ollantaytambo,Activity Nodes,Activity Nodes,,,,,Ollantaytambo has various ,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2008_ActivityNodes/,,19,14,110,,-13.25025600,-72.24888400,-13.26521800,-72.27506600,0,2008-01-01 00:00:00,3,America/Los_Angeles,2008-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,Unrestricted Development around the Proposed Via Evitamiento,Unrestricted Development around the Proposed Via Evitamiento,,,,,"This map proposes an urban growth scheme where no restriction is placed on the urban development of Ollantaytambo (after rerouting the train and road based on the COPESCO Via Evitamiento Project). Large-scale buildings including hostels, restaurants, and",0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru/2025,,20,14,109,,-13.25524200,-72.26396100,-13.26343000,-72.28023900,0,2009-01-01 00:00:00,3,America/Los_Angeles,2025-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,New Labors Geographically Depicted,New Labors Geographically Depicted,,,,,An interpretive map of the current ,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2008_NewLabors/,,19,14,111,,-13.25197300,-72.25050500,-13.26544300,-72.27295200,0,2008-01-01 00:00:00,3,America/Los_Angeles,2008-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,Preventative Zoning in West Ollantaytambo,Preventative Zoning in West Ollantaytambo,,,,,"Assuming the Via Evitamiento Plan were to be instated, this would be the assumed growth pattern of Ollantaytambo with a restriction placed on development to the West. This would cause a more central development to occur and allow for the train and bus sta",0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2008_PreventativeZoning/,,19,15,112,,-13.25545300,-72.26382700,-13.26346000,-72.27736200,0,2008-01-01 00:00:00,3,America/Los_Angeles,2008-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,Urban Grid Orientation,Urban Grid Orientation,,,,,Ollantaytambo has several distinct urban growth patterns that have ultimately clashed and become interwoven. These patterns make a statement of the distinct districts of Ollantaytambo and how certain parts of the city are interrelated or in some cases di,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2008_UrbanGridOrientation/,,19,14,113,,-13.25266300,-72.25085400,-13.26572200,-72.27332900,0,2008-01-01 00:00:00,3,America/Los_Angeles,2008-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,Urban Growth in Time,Urban Growth in Time,,,,,This analysis overlays the potential growth patterns of the various regions of Ollantaytambo based on the current density and the current state of development and urban function of spaces. The darker regions are areas that are incapable of any further gr,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2008_UrbanGrowthInTime/,,19,14,114,,-13.25167400,-72.25365700,-13.26591900,-72.27183100,0,2008-01-01 00:00:00,3,America/Los_Angeles,2008-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,Urban Presence,Urban Presence,,,,,This map denotes the various urban elements and zones that have transcended the rural and archaeological areas of Ollantaytambo up to the present time.,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2008_UrbanPresence/,,18,14,115,,-13.25362000,-72.25477900,-13.26735600,-72.27270100,0,2008-01-01 00:00:00,3,America/Los_Angeles,2008-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,Visuo-spatial Partitions,Visuo-spatial Partitions,,,,,"This study emphasizes the distinct visual partitions (both urban and rural) that have that have emerged in Ollantaytambo. Although these divisions are dictated mostly by architectural elements, these boundaries are also the result of economic activity an",0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2008_VisuoSpatialPartitions/,,19,14,116,,-13.25210900,-72.25046800,-13.26569900,-72.27274100,0,2008-01-01 00:00:00,3,America/Los_Angeles,2008-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Ollantaytambo,Proposed Transportation Network,Proposed Transportation Network,,,,,"Taking into account the COPESCO Via Evitamiento Plan, there will be an imminent growth between the current city center and the proposed train and bus station to the South West. This scheme proposes a series of small-scale transportation systems (moto-tax",0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Peru_2025_ProposedTransportationNetwork/,,19,15,118,,-13.25532700,-72.26382400,-13.26352100,-72.27835600,0,2025-01-01 00:00:00,3,America/Los_Angeles,2025-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Rome,Map of Rome (1762),Map of Rome (1762),,,,,Detailed aerial view of central Rome ,0,0,,,,,,http://gis.ats.ucla.edu/tiles/Rome/Rome_1762_Piranesi/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1762_Piranesi/,,19,12,119,,41.93345600,12.50333500,41.88717500,12.44006100,0,1762-01-01 00:00:00,3,America/Los_Angeles,1762-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Rome,Vestigie di Roma Antica,Traces of Ancient Rome,Antonio Nibby (?),,,,Map of the ruins of ancient Rome with accompnaying sketches of artifacts,0,0,,"Pianta delle vestigie di Roma secondo le osservazioni di Antonio de Roma, arch.e socio dell Accad di Archeole. Di Antonio Nibby, Profess di Archeologia nell Univ. di Roma e socio della stessa accademica dallo stesso corretta ed ampliata seconde le ultime ","Very rough translation:  Map of the traces of ancient Rome according to the observations of Antionio de Roma, (title).  By Antonio Nibby (title).  From all the latest archeological data.  ",,,http://gis.ats.ucla.edu/tiles/Rome/Rome_1826_DeRomanis_and_Nibby/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1826_DeRomanis&Nibby/,,19,12,120,,41.91340200,12.52944800,41.86354700,12.43552800,0,1826-01-01 00:00:00,3,America/Los_Angeles,1826-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
Rome,Piana dell' Anticha Citta di Roma,Map of the Ancient City of Rome,Gio. Batta Agretti,,,,Map showing the sites of ancient monuments; drawn for Archduke Giovanni of Austria,0,0,,,,,,http://gis.ats.ucla.edu/tiles/Rome/Rome_1840_Agretti_and_Visconti/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1840_Agretti&Visconti/,,19,12,121,,41.92759500,12.53875800,41.86356500,12.42646900,0,1840-01-01 00:00:00,3,America/Los_Angeles,1840-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Los Angeles,Spanish and Mexican Rancho Land Grants,Spanish and Mexican Rancho Land Grants,Philip Ethington,,,,Digital overlay of the original Spanish land grants in the Los Angeles area,0,0,,Rancho land grants made California,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/LosAngeles/1784/Layers/,,15,7,122,,40.50000000,-116.30000000,32.50000000,-123.70000000,0,1784-01-01 00:00:00,3,America/Los_Angeles,1846-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Rome,Roma Urbs Imperatorem Aetate,The City of Rome in the Age of the Empire,,,,,Modern map showing what Rome was like in the time of the Emperors,0,0,,Favente Institutio Topographiae Antiquae in Studio Urbis Formam Descripsit Franciscus Scagnetti Ope Ac Auxilio Iosephi Grande Auctus,With the support of the Institute of Ancient Topography for the Study of the city.  Figure drawn by Francisco Scagnetti. Power and help of Joseph greatly increased (?).  ,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1979_Scagnetti/,,19,12,123,,41.91651700,12.52624200,41.86947600,12.44897300,0,1979-01-01 00:00:00,3,America/Los_Angeles,1979-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
Rome,Map of Rome (1538) NOT REAL TITLE,Map of Rome (1538),,,,,Stylized map of Rennaisance Rome depicting rough locations of ancient monuments,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/Rome_1538_Munster_Final/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1538_Munster_Final/,,19,13,125,,41.92757500,12.51898500,41.86467000,12.45249100,0,1538-01-01 00:00:00,3,America/Los_Angeles,1538-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Rome,Map of Rome (1544) NOT REAL TITLE,Map of Rome (1544),Joseph Bap. Palatinus,,,,Map of Rome from 1544 focusing largely on the terrain and hills,0,0,,,,,,http://tiles.ats.ucla.edu/tiles/Rome_1544_Marliano/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1544_Marliano/,,19,12,126,,41.94383800,12.53628200,41.86224400,12.42631600,0,1544-01-01 00:00:00,3,America/Los_Angeles,1544-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Rome,Situs Urbis Romae,The Site of the City of Rome,Ioannes Oporinus,,,,Map of Rome from 1551 that depics the location of ancient monuments,0,0,,"Qui miseranda videt veteris vestigia Rome, ille potest merito dicere, roma fuit.  At, qui celsa novae spectat pallatia Romae, Hic poterit merito dicere, Romae viget",,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1551_Oporino_Final/,,19,12,127,,41.94309200,12.53436500,41.86185300,12.42636700,0,1551-01-01 00:00:00,3,America/Los_Angeles,1551-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
Rome,Map of Rome (1553) NOT REAL TITLE,Map of Rome (1553),,,,,Map of Rome and surrounding areas from 1553,0,0,,,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1553_Ligorio/,,18,12,128,,41.92803500,12.53681600,41.83716700,12.44719900,0,1553-01-01 00:00:00,3,America/Los_Angeles,1553-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,-0001-11-30 00:00:00,3.0,America/Los_Angeles
Rome,Antiquae Urbis Imago Accuratissime Ex Vetusteis Monumenteis Formata,Very accurate Image of the ancient city from the form of the ancient monuments,,,,,Extremely detailed map of Rome from 1561 that purports to show the city as it was in ancient times,0,0,,illegible,,,,,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1561_Ligorio/,,20,12,129,,41.91662000,12.52359200,41.86729100,12.45352500,0,1561-01-01 00:00:00,3,America/Los_Angeles,1561-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
Rome,Tavola Topografica di Roma,Topographical Table of Rome,,,,,Early topographical map of Rome and its surroundings,0,0,,In cui si demonstrano gli andamenti degli antichi aquedotti riferiti nel commentario frontiniano la circonferenza delle anitche regioni e le antiche vie,"In which are shown the paths of the ancient aqueducts, attributed to the commentary of Frontinian (?), the circumfrence of the ancient area and the ancient streets",,,http://tiles.ats.ucla.edu/tiles/Rome_1756_Piranesi/Thumb_50.png,,0,GraphicsMagick,http://tiles.ats.ucla.edu/tiles/Rome_1756_Piranesi/,,19,12,130,,41.95469000,12.53212800,41.86634000,12.43451500,0,1756-01-01 00:00:00,3,America/Los_Angeles,1756-12-31 00:00:00,3,America/Los_Angeles,,,,,False,False,[],,,,
